passage,condition,knowledge_cue,tokenized_passage,start,end,first_mention,recent_mention,setup_indices,exit_indices,manipulation_indices,return_indices,query_indices
"Paula and Tim are playing catch with a football in the yard. After a while they get bored. Paula gets a bottle of water from the garage and puts the football in the shed. Afterwards, Paula sees Tim move the football into the garage after taking it out of the shed. Then Paula goes to run some errands. Paula gets back and wants to play catch again. Paula thinks the football is in the [MASK].",True Belief,Explicit,"['Paul', 'a', 'Ġand', 'ĠTim', 'Ġare', 'Ġplaying', 'Ġcatch', 'Ġwith', 'Ġa', 'Ġfootball', 'Ġin', 'Ġthe', 'Ġyard', '.', 'ĠAfter', 'Ġa', 'Ġwhile', 'Ġthey', 'Ġget', 'Ġbored', '.', 'ĠPaula', 'Ġgets', 'Ġa', 'Ġbottle', 'Ġof', 'Ġwater', 'Ġfrom', 'Ġthe', 'Ġgarage', 'Ġand', 'Ġputs', 'Ġthe', 'Ġfootball', 'Ġin', 'Ġthe', 'Ġshed', '.', 'ĠAfterwards', ',', 'ĠPaula', 'Ġsees', 'ĠTim', 'Ġmove', 'Ġthe', 'Ġfootball', 'Ġinto', 'Ġthe', 'Ġgarage', 'Ġafter', 'Ġtaking', 'Ġit', 'Ġout', 'Ġof', 'Ġthe', 'Ġshed', '.', 'ĠThen', 'ĠPaula', 'Ġgoes', 'Ġto', 'Ġrun', 'Ġsome', 'Ġerr', 'ands', '.', 'ĠPaula', 'Ġgets', 'Ġback', 'Ġand', 'Ġwants', 'Ġto', 'Ġplay', 'Ġcatch', 'Ġagain', '.', 'ĠPaula', 'Ġthinks', 'Ġthe', 'Ġfootball', 'Ġis', 'Ġin', 'Ġthe']",shed,garage,End,Start,,,,,
"Paula and Tim are playing catch with a football in the yard. After a while they get bored. Paula gets a bottle of water from the garage and puts the football in the shed. Afterwards, Paula sees Tim move the football into the garage after taking it out of the shed. Then Paula goes to run some errands. Paula gets back and wants to play catch again. Paula goes to get the football from the [MASK].",True Belief,Implicit,"['Paul', 'a', 'Ġand', 'ĠTim', 'Ġare', 'Ġplaying', 'Ġcatch', 'Ġwith', 'Ġa', 'Ġfootball', 'Ġin', 'Ġthe', 'Ġyard', '.', 'ĠAfter', 'Ġa', 'Ġwhile', 'Ġthey', 'Ġget', 'Ġbored', '.', 'ĠPaula', 'Ġgets', 'Ġa', 'Ġbottle', 'Ġof', 'Ġwater', 'Ġfrom', 'Ġthe', 'Ġgarage', 'Ġand', 'Ġputs', 'Ġthe', 'Ġfootball', 'Ġin', 'Ġthe', 'Ġshed', '.', 'ĠAfterwards', ',', 'ĠPaula', 'Ġsees', 'ĠTim', 'Ġmove', 'Ġthe', 'Ġfootball', 'Ġinto', 'Ġthe', 'Ġgarage', 'Ġafter', 'Ġtaking', 'Ġit', 'Ġout', 'Ġof', 'Ġthe', 'Ġshed', '.', 'ĠThen', 'ĠPaula', 'Ġgoes', 'Ġto', 'Ġrun', 'Ġsome', 'Ġerr', 'ands', '.', 'ĠPaula', 'Ġgets', 'Ġback', 'Ġand', 'Ġwants', 'Ġto', 'Ġplay', 'Ġcatch', 'Ġagain', '.', 'ĠPaula', 'Ġgoes', 'Ġto', 'Ġget', 'Ġthe', 'Ġfootball', 'Ġfrom', 'Ġthe']",shed,garage,End,Start,,,,,
"Ed arrives home after a long day at work. He puts his keys in the hall and leaves his bag in the study. Seana arrives home a few minutes later. Afterwards, Ed goes to the bathroom. Ed doesn't see Seana move the keys from the hall to the study. When Ed gets back from the bathroom, he realizes he needs his keys. Ed thinks the keys are in the [MASK].",False Belief,Explicit,"['Ed', 'Ġarrives', 'Ġhome', 'Ġafter', 'Ġa', 'Ġlong', 'Ġday', 'Ġat', 'Ġwork', '.', 'ĠHe', 'Ġputs', 'Ġhis', 'Ġkeys', 'Ġin', 'Ġthe', 'Ġhall', 'Ġand', 'Ġleaves', 'Ġhis', 'Ġbag', 'Ġin', 'Ġthe', 'Ġstudy', '.', 'ĠSe', 'ana', 'Ġarrives', 'Ġhome', 'Ġa', 'Ġfew', 'Ġminutes', 'Ġlater', '.', 'ĠAfterwards', ',', 'ĠEd', 'Ġgoes', 'Ġto', 'Ġthe', 'Ġbathroom', '.', 'ĠEd', 'Ġdoesn', ""'t"", 'Ġsee', 'ĠSe', 'ana', 'Ġmove', 'Ġthe', 'Ġkeys', 'Ġfrom', 'Ġthe', 'Ġhall', 'Ġto', 'Ġthe', 'Ġstudy', '.', 'ĠWhen', 'ĠEd', 'Ġgets', 'Ġback', 'Ġfrom', 'Ġthe', 'Ġbathroom', ',', 'Ġhe', 'Ġrealizes', 'Ġhe', 'Ġneeds', 'Ġhis', 'Ġkeys', '.', 'ĠEd', 'Ġthinks', 'Ġthe', 'Ġkeys', 'Ġare', 'Ġin', 'Ġthe']",hall,study,Start,End,,,,,
"Ed arrives home after a long day at work. He puts his keys in the hall and leaves his bag in the study. Seana arrives home a few minutes later. Afterwards, Ed goes to the bathroom. Ed doesn't see Seana move the keys from the hall to the study. When Ed gets back from the bathroom, he realizes he needs his keys. Ed goes to get the keys from the [MASK].",False Belief,Implicit,"['Ed', 'Ġarrives', 'Ġhome', 'Ġafter', 'Ġa', 'Ġlong', 'Ġday', 'Ġat', 'Ġwork', '.', 'ĠHe', 'Ġputs', 'Ġhis', 'Ġkeys', 'Ġin', 'Ġthe', 'Ġhall', 'Ġand', 'Ġleaves', 'Ġhis', 'Ġbag', 'Ġin', 'Ġthe', 'Ġstudy', '.', 'ĠSe', 'ana', 'Ġarrives', 'Ġhome', 'Ġa', 'Ġfew', 'Ġminutes', 'Ġlater', '.', 'ĠAfterwards', ',', 'ĠEd', 'Ġgoes', 'Ġto', 'Ġthe', 'Ġbathroom', '.', 'ĠEd', 'Ġdoesn', ""'t"", 'Ġsee', 'ĠSe', 'ana', 'Ġmove', 'Ġthe', 'Ġkeys', 'Ġfrom', 'Ġthe', 'Ġhall', 'Ġto', 'Ġthe', 'Ġstudy', '.', 'ĠWhen', 'ĠEd', 'Ġgets', 'Ġback', 'Ġfrom', 'Ġthe', 'Ġbathroom', ',', 'Ġhe', 'Ġrealizes', 'Ġhe', 'Ġneeds', 'Ġhis', 'Ġkeys', '.', 'ĠEd', 'Ġgoes', 'Ġto', 'Ġget', 'Ġthe', 'Ġkeys', 'Ġfrom', 'Ġthe']",hall,study,Start,End,,,,,
"Ed arrives home after a long day at work. He puts his keys in the hall and leaves his bag in the study. Seana arrives home a few minutes later. Ed watches as Seana moves the keys from the hall to the study. Afterwards, Ed goes to the bathroom. When Ed gets back from the bathroom, he realizes he needs his keys. Ed thinks the keys are in the [MASK].",True Belief,Explicit,"['Ed', 'Ġarrives', 'Ġhome', 'Ġafter', 'Ġa', 'Ġlong', 'Ġday', 'Ġat', 'Ġwork', '.', 'ĠHe', 'Ġputs', 'Ġhis', 'Ġkeys', 'Ġin', 'Ġthe', 'Ġhall', 'Ġand', 'Ġleaves', 'Ġhis', 'Ġbag', 'Ġin', 'Ġthe', 'Ġstudy', '.', 'ĠSe', 'ana', 'Ġarrives', 'Ġhome', 'Ġa', 'Ġfew', 'Ġminutes', 'Ġlater', '.', 'ĠEd', 'Ġwatches', 'Ġas', 'ĠSe', 'ana', 'Ġmoves', 'Ġthe', 'Ġkeys', 'Ġfrom', 'Ġthe', 'Ġhall', 'Ġto', 'Ġthe', 'Ġstudy', '.', 'ĠAfterwards', ',', 'ĠEd', 'Ġgoes', 'Ġto', 'Ġthe', 'Ġbathroom', '.', 'ĠWhen', 'ĠEd', 'Ġgets', 'Ġback', 'Ġfrom', 'Ġthe', 'Ġbathroom', ',', 'Ġhe', 'Ġrealizes', 'Ġhe', 'Ġneeds', 'Ġhis', 'Ġkeys', '.', 'ĠEd', 'Ġthinks', 'Ġthe', 'Ġkeys', 'Ġare', 'Ġin', 'Ġthe']",hall,study,Start,End,,,,,
"Ed arrives home after a long day at work. He puts his keys in the hall and leaves his bag in the study. Seana arrives home a few minutes later. Ed watches as Seana moves the keys from the hall to the study. Afterwards, Ed goes to the bathroom. When Ed gets back from the bathroom, he realizes he needs his keys. Ed goes to get the keys from the [MASK].",True Belief,Implicit,"['Ed', 'Ġarrives', 'Ġhome', 'Ġafter', 'Ġa', 'Ġlong', 'Ġday', 'Ġat', 'Ġwork', '.', 'ĠHe', 'Ġputs', 'Ġhis', 'Ġkeys', 'Ġin', 'Ġthe', 'Ġhall', 'Ġand', 'Ġleaves', 'Ġhis', 'Ġbag', 'Ġin', 'Ġthe', 'Ġstudy', '.', 'ĠSe', 'ana', 'Ġarrives', 'Ġhome', 'Ġa', 'Ġfew', 'Ġminutes', 'Ġlater', '.', 'ĠEd', 'Ġwatches', 'Ġas', 'ĠSe', 'ana', 'Ġmoves', 'Ġthe', 'Ġkeys', 'Ġfrom', 'Ġthe', 'Ġhall', 'Ġto', 'Ġthe', 'Ġstudy', '.', 'ĠAfterwards', ',', 'ĠEd', 'Ġgoes', 'Ġto', 'Ġthe', 'Ġbathroom', '.', 'ĠWhen', 'ĠEd', 'Ġgets', 'Ġback', 'Ġfrom', 'Ġthe', 'Ġbathroom', ',', 'Ġhe', 'Ġrealizes', 'Ġhe', 'Ġneeds', 'Ġhis', 'Ġkeys', '.', 'ĠEd', 'Ġgoes', 'Ġto', 'Ġget', 'Ġthe', 'Ġkeys', 'Ġfrom', 'Ġthe']",hall,study,Start,End,,,,,
"Ed arrives home after a long day at work. He puts his keys in the hall and leaves his bag in the study. Seana arrives home a few minutes later. Afterwards, Ed goes to the bathroom. Ed doesn't see Seana move the keys to the study from the hall. When Ed gets back from the bathroom, he realizes he needs his keys. Ed thinks the keys are in the [MASK].",False Belief,Explicit,"['Ed', 'Ġarrives', 'Ġhome', 'Ġafter', 'Ġa', 'Ġlong', 'Ġday', 'Ġat', 'Ġwork', '.', 'ĠHe', 'Ġputs', 'Ġhis', 'Ġkeys', 'Ġin', 'Ġthe', 'Ġhall', 'Ġand', 'Ġleaves', 'Ġhis', 'Ġbag', 'Ġin', 'Ġthe', 'Ġstudy', '.', 'ĠSe', 'ana', 'Ġarrives', 'Ġhome', 'Ġa', 'Ġfew', 'Ġminutes', 'Ġlater', '.', 'ĠAfterwards', ',', 'ĠEd', 'Ġgoes', 'Ġto', 'Ġthe', 'Ġbathroom', '.', 'ĠEd', 'Ġdoesn', ""'t"", 'Ġsee', 'ĠSe', 'ana', 'Ġmove', 'Ġthe', 'Ġkeys', 'Ġto', 'Ġthe', 'Ġstudy', 'Ġfrom', 'Ġthe', 'Ġhall', '.', 'ĠWhen', 'ĠEd', 'Ġgets', 'Ġback', 'Ġfrom', 'Ġthe', 'Ġbathroom', ',', 'Ġhe', 'Ġrealizes', 'Ġhe', 'Ġneeds', 'Ġhis', 'Ġkeys', '.', 'ĠEd', 'Ġthinks', 'Ġthe', 'Ġkeys', 'Ġare', 'Ġin', 'Ġthe']",hall,study,Start,Start,,,,,
"Ed arrives home after a long day at work. He puts his keys in the hall and leaves his bag in the study. Seana arrives home a few minutes later. Afterwards, Ed goes to the bathroom. Ed doesn't see Seana move the keys to the study from the hall. When Ed gets back from the bathroom, he realizes he needs his keys. Ed goes to get the keys from the [MASK].",False Belief,Implicit,"['Ed', 'Ġarrives', 'Ġhome', 'Ġafter', 'Ġa', 'Ġlong', 'Ġday', 'Ġat', 'Ġwork', '.', 'ĠHe', 'Ġputs', 'Ġhis', 'Ġkeys', 'Ġin', 'Ġthe', 'Ġhall', 'Ġand', 'Ġleaves', 'Ġhis', 'Ġbag', 'Ġin', 'Ġthe', 'Ġstudy', '.', 'ĠSe', 'ana', 'Ġarrives', 'Ġhome', 'Ġa', 'Ġfew', 'Ġminutes', 'Ġlater', '.', 'ĠAfterwards', ',', 'ĠEd', 'Ġgoes', 'Ġto', 'Ġthe', 'Ġbathroom', '.', 'ĠEd', 'Ġdoesn', ""'t"", 'Ġsee', 'ĠSe', 'ana', 'Ġmove', 'Ġthe', 'Ġkeys', 'Ġto', 'Ġthe', 'Ġstudy', 'Ġfrom', 'Ġthe', 'Ġhall', '.', 'ĠWhen', 'ĠEd', 'Ġgets', 'Ġback', 'Ġfrom', 'Ġthe', 'Ġbathroom', ',', 'Ġhe', 'Ġrealizes', 'Ġhe', 'Ġneeds', 'Ġhis', 'Ġkeys', '.', 'ĠEd', 'Ġgoes', 'Ġto', 'Ġget', 'Ġthe', 'Ġkeys', 'Ġfrom', 'Ġthe']",hall,study,Start,Start,,,,,
"Ed arrives home after a long day at work. He puts his keys in the hall and leaves his bag in the study. Seana arrives home a few minutes later. Ed watches as Seana moves the keys to the study from the hall. Afterwards, Ed goes to the bathroom. When Ed gets back from the bathroom, he realizes he needs his keys. Ed thinks the keys are in the [MASK].",True Belief,Explicit,"['Ed', 'Ġarrives', 'Ġhome', 'Ġafter', 'Ġa', 'Ġlong', 'Ġday', 'Ġat', 'Ġwork', '.', 'ĠHe', 'Ġputs', 'Ġhis', 'Ġkeys', 'Ġin', 'Ġthe', 'Ġhall', 'Ġand', 'Ġleaves', 'Ġhis', 'Ġbag', 'Ġin', 'Ġthe', 'Ġstudy', '.', 'ĠSe', 'ana', 'Ġarrives', 'Ġhome', 'Ġa', 'Ġfew', 'Ġminutes', 'Ġlater', '.', 'ĠEd', 'Ġwatches', 'Ġas', 'ĠSe', 'ana', 'Ġmoves', 'Ġthe', 'Ġkeys', 'Ġto', 'Ġthe', 'Ġstudy', 'Ġfrom', 'Ġthe', 'Ġhall', '.', 'ĠAfterwards', ',', 'ĠEd', 'Ġgoes', 'Ġto', 'Ġthe', 'Ġbathroom', '.', 'ĠWhen', 'ĠEd', 'Ġgets', 'Ġback', 'Ġfrom', 'Ġthe', 'Ġbathroom', ',', 'Ġhe', 'Ġrealizes', 'Ġhe', 'Ġneeds', 'Ġhis', 'Ġkeys', '.', 'ĠEd', 'Ġthinks', 'Ġthe', 'Ġkeys', 'Ġare', 'Ġin', 'Ġthe']",hall,study,Start,Start,,,,,
"Ed arrives home after a long day at work. He puts his keys in the hall and leaves his bag in the study. Seana arrives home a few minutes later. Ed watches as Seana moves the keys to the study from the hall. Afterwards, Ed goes to the bathroom. When Ed gets back from the bathroom, he realizes he needs his keys. Ed goes to get the keys from the [MASK].",True Belief,Implicit,"['Ed', 'Ġarrives', 'Ġhome', 'Ġafter', 'Ġa', 'Ġlong', 'Ġday', 'Ġat', 'Ġwork', '.', 'ĠHe', 'Ġputs', 'Ġhis', 'Ġkeys', 'Ġin', 'Ġthe', 'Ġhall', 'Ġand', 'Ġleaves', 'Ġhis', 'Ġbag', 'Ġin', 'Ġthe', 'Ġstudy', '.', 'ĠSe', 'ana', 'Ġarrives', 'Ġhome', 'Ġa', 'Ġfew', 'Ġminutes', 'Ġlater', '.', 'ĠEd', 'Ġwatches', 'Ġas', 'ĠSe', 'ana', 'Ġmoves', 'Ġthe', 'Ġkeys', 'Ġto', 'Ġthe', 'Ġstudy', 'Ġfrom', 'Ġthe', 'Ġhall', '.', 'ĠAfterwards', ',', 'ĠEd', 'Ġgoes', 'Ġto', 'Ġthe', 'Ġbathroom', '.', 'ĠWhen', 'ĠEd', 'Ġgets', 'Ġback', 'Ġfrom', 'Ġthe', 'Ġbathroom', ',', 'Ġhe', 'Ġrealizes', 'Ġhe', 'Ġneeds', 'Ġhis', 'Ġkeys', '.', 'ĠEd', 'Ġgoes', 'Ġto', 'Ġget', 'Ġthe', 'Ġkeys', 'Ġfrom', 'Ġthe']",hall,study,Start,Start,,,,,
"Ed arrives home after a long day at work. He leaves his bag in the study and puts his keys in the hall. Seana arrives home a few minutes later. Afterwards, Ed goes to the bathroom. Ed doesn't see Seana move the keys from the hall to the study. When Ed gets back from the bathroom, he realizes he needs his keys. Ed thinks the keys are in the [MASK].",False Belief,Explicit,"['Ed', 'Ġarrives', 'Ġhome', 'Ġafter', 'Ġa', 'Ġlong', 'Ġday', 'Ġat', 'Ġwork', '.', 'ĠHe', 'Ġleaves', 'Ġhis', 'Ġbag', 'Ġin', 'Ġthe', 'Ġstudy', 'Ġand', 'Ġputs', 'Ġhis', 'Ġkeys', 'Ġin', 'Ġthe', 'Ġhall', '.', 'ĠSe', 'ana', 'Ġarrives', 'Ġhome', 'Ġa', 'Ġfew', 'Ġminutes', 'Ġlater', '.', 'ĠAfterwards', ',', 'ĠEd', 'Ġgoes', 'Ġto', 'Ġthe', 'Ġbathroom', '.', 'ĠEd', 'Ġdoesn', ""'t"", 'Ġsee', 'ĠSe', 'ana', 'Ġmove', 'Ġthe', 'Ġkeys', 'Ġfrom', 'Ġthe', 'Ġhall', 'Ġto', 'Ġthe', 'Ġstudy', '.', 'ĠWhen', 'ĠEd', 'Ġgets', 'Ġback', 'Ġfrom', 'Ġthe', 'Ġbathroom', ',', 'Ġhe', 'Ġrealizes', 'Ġhe', 'Ġneeds', 'Ġhis', 'Ġkeys', '.', 'ĠEd', 'Ġthinks', 'Ġthe', 'Ġkeys', 'Ġare', 'Ġin', 'Ġthe']",hall,study,End,End,,,,,
"Ed arrives home after a long day at work. He leaves his bag in the study and puts his keys in the hall. Seana arrives home a few minutes later. Afterwards, Ed goes to the bathroom. Ed doesn't see Seana move the keys from the hall to the study. When Ed gets back from the bathroom, he realizes he needs his keys. Ed goes to get the keys from the [MASK].",False Belief,Implicit,"['Ed', 'Ġarrives', 'Ġhome', 'Ġafter', 'Ġa', 'Ġlong', 'Ġday', 'Ġat', 'Ġwork', '.', 'ĠHe', 'Ġleaves', 'Ġhis', 'Ġbag', 'Ġin', 'Ġthe', 'Ġstudy', 'Ġand', 'Ġputs', 'Ġhis', 'Ġkeys', 'Ġin', 'Ġthe', 'Ġhall', '.', 'ĠSe', 'ana', 'Ġarrives', 'Ġhome', 'Ġa', 'Ġfew', 'Ġminutes', 'Ġlater', '.', 'ĠAfterwards', ',', 'ĠEd', 'Ġgoes', 'Ġto', 'Ġthe', 'Ġbathroom', '.', 'ĠEd', 'Ġdoesn', ""'t"", 'Ġsee', 'ĠSe', 'ana', 'Ġmove', 'Ġthe', 'Ġkeys', 'Ġfrom', 'Ġthe', 'Ġhall', 'Ġto', 'Ġthe', 'Ġstudy', '.', 'ĠWhen', 'ĠEd', 'Ġgets', 'Ġback', 'Ġfrom', 'Ġthe', 'Ġbathroom', ',', 'Ġhe', 'Ġrealizes', 'Ġhe', 'Ġneeds', 'Ġhis', 'Ġkeys', '.', 'ĠEd', 'Ġgoes', 'Ġto', 'Ġget', 'Ġthe', 'Ġkeys', 'Ġfrom', 'Ġthe']",hall,study,End,End,,,,,
"Ed arrives home after a long day at work. He leaves his bag in the study and puts his keys in the hall. Seana arrives home a few minutes later. Ed watches as Seana moves the keys from the hall to the study. Afterwards, Ed goes to the bathroom. When Ed gets back from the bathroom, he realizes he needs his keys. Ed thinks the keys are in the [MASK].",True Belief,Explicit,"['Ed', 'Ġarrives', 'Ġhome', 'Ġafter', 'Ġa', 'Ġlong', 'Ġday', 'Ġat', 'Ġwork', '.', 'ĠHe', 'Ġleaves', 'Ġhis', 'Ġbag', 'Ġin', 'Ġthe', 'Ġstudy', 'Ġand', 'Ġputs', 'Ġhis', 'Ġkeys', 'Ġin', 'Ġthe', 'Ġhall', '.', 'ĠSe', 'ana', 'Ġarrives', 'Ġhome', 'Ġa', 'Ġfew', 'Ġminutes', 'Ġlater', '.', 'ĠEd', 'Ġwatches', 'Ġas', 'ĠSe', 'ana', 'Ġmoves', 'Ġthe', 'Ġkeys', 'Ġfrom', 'Ġthe', 'Ġhall', 'Ġto', 'Ġthe', 'Ġstudy', '.', 'ĠAfterwards', ',', 'ĠEd', 'Ġgoes', 'Ġto', 'Ġthe', 'Ġbathroom', '.', 'ĠWhen', 'ĠEd', 'Ġgets', 'Ġback', 'Ġfrom', 'Ġthe', 'Ġbathroom', ',', 'Ġhe', 'Ġrealizes', 'Ġhe', 'Ġneeds', 'Ġhis', 'Ġkeys', '.', 'ĠEd', 'Ġthinks', 'Ġthe', 'Ġkeys', 'Ġare', 'Ġin', 'Ġthe']",hall,study,End,End,,,,,
"Ed arrives home after a long day at work. He leaves his bag in the study and puts his keys in the hall. Seana arrives home a few minutes later. Ed watches as Seana moves the keys from the hall to the study. Afterwards, Ed goes to the bathroom. When Ed gets back from the bathroom, he realizes he needs his keys. Ed goes to get the keys from the [MASK].",True Belief,Implicit,"['Ed', 'Ġarrives', 'Ġhome', 'Ġafter', 'Ġa', 'Ġlong', 'Ġday', 'Ġat', 'Ġwork', '.', 'ĠHe', 'Ġleaves', 'Ġhis', 'Ġbag', 'Ġin', 'Ġthe', 'Ġstudy', 'Ġand', 'Ġputs', 'Ġhis', 'Ġkeys', 'Ġin', 'Ġthe', 'Ġhall', '.', 'ĠSe', 'ana', 'Ġarrives', 'Ġhome', 'Ġa', 'Ġfew', 'Ġminutes', 'Ġlater', '.', 'ĠEd', 'Ġwatches', 'Ġas', 'ĠSe', 'ana', 'Ġmoves', 'Ġthe', 'Ġkeys', 'Ġfrom', 'Ġthe', 'Ġhall', 'Ġto', 'Ġthe', 'Ġstudy', '.', 'ĠAfterwards', ',', 'ĠEd', 'Ġgoes', 'Ġto', 'Ġthe', 'Ġbathroom', '.', 'ĠWhen', 'ĠEd', 'Ġgets', 'Ġback', 'Ġfrom', 'Ġthe', 'Ġbathroom', ',', 'Ġhe', 'Ġrealizes', 'Ġhe', 'Ġneeds', 'Ġhis', 'Ġkeys', '.', 'ĠEd', 'Ġgoes', 'Ġto', 'Ġget', 'Ġthe', 'Ġkeys', 'Ġfrom', 'Ġthe']",hall,study,End,End,,,,,
"Ed arrives home after a long day at work. He leaves his bag in the study and puts his keys in the hall. Seana arrives home a few minutes later. Afterwards, Ed goes to the bathroom. Ed doesn't see Seana move the keys to the study from the hall. When Ed gets back from the bathroom, he realizes he needs his keys. Ed thinks the keys are in the [MASK].",False Belief,Explicit,"['Ed', 'Ġarrives', 'Ġhome', 'Ġafter', 'Ġa', 'Ġlong', 'Ġday', 'Ġat', 'Ġwork', '.', 'ĠHe', 'Ġleaves', 'Ġhis', 'Ġbag', 'Ġin', 'Ġthe', 'Ġstudy', 'Ġand', 'Ġputs', 'Ġhis', 'Ġkeys', 'Ġin', 'Ġthe', 'Ġhall', '.', 'ĠSe', 'ana', 'Ġarrives', 'Ġhome', 'Ġa', 'Ġfew', 'Ġminutes', 'Ġlater', '.', 'ĠAfterwards', ',', 'ĠEd', 'Ġgoes', 'Ġto', 'Ġthe', 'Ġbathroom', '.', 'ĠEd', 'Ġdoesn', ""'t"", 'Ġsee', 'ĠSe', 'ana', 'Ġmove', 'Ġthe', 'Ġkeys', 'Ġto', 'Ġthe', 'Ġstudy', 'Ġfrom', 'Ġthe', 'Ġhall', '.', 'ĠWhen', 'ĠEd', 'Ġgets', 'Ġback', 'Ġfrom', 'Ġthe', 'Ġbathroom', ',', 'Ġhe', 'Ġrealizes', 'Ġhe', 'Ġneeds', 'Ġhis', 'Ġkeys', '.', 'ĠEd', 'Ġthinks', 'Ġthe', 'Ġkeys', 'Ġare', 'Ġin', 'Ġthe']",hall,study,End,Start,,,,,
"Ed arrives home after a long day at work. He leaves his bag in the study and puts his keys in the hall. Seana arrives home a few minutes later. Afterwards, Ed goes to the bathroom. Ed doesn't see Seana move the keys to the study from the hall. When Ed gets back from the bathroom, he realizes he needs his keys. Ed goes to get the keys from the [MASK].",False Belief,Implicit,"['Ed', 'Ġarrives', 'Ġhome', 'Ġafter', 'Ġa', 'Ġlong', 'Ġday', 'Ġat', 'Ġwork', '.', 'ĠHe', 'Ġleaves', 'Ġhis', 'Ġbag', 'Ġin', 'Ġthe', 'Ġstudy', 'Ġand', 'Ġputs', 'Ġhis', 'Ġkeys', 'Ġin', 'Ġthe', 'Ġhall', '.', 'ĠSe', 'ana', 'Ġarrives', 'Ġhome', 'Ġa', 'Ġfew', 'Ġminutes', 'Ġlater', '.', 'ĠAfterwards', ',', 'ĠEd', 'Ġgoes', 'Ġto', 'Ġthe', 'Ġbathroom', '.', 'ĠEd', 'Ġdoesn', ""'t"", 'Ġsee', 'ĠSe', 'ana', 'Ġmove', 'Ġthe', 'Ġkeys', 'Ġto', 'Ġthe', 'Ġstudy', 'Ġfrom', 'Ġthe', 'Ġhall', '.', 'ĠWhen', 'ĠEd', 'Ġgets', 'Ġback', 'Ġfrom', 'Ġthe', 'Ġbathroom', ',', 'Ġhe', 'Ġrealizes', 'Ġhe', 'Ġneeds', 'Ġhis', 'Ġkeys', '.', 'ĠEd', 'Ġgoes', 'Ġto', 'Ġget', 'Ġthe', 'Ġkeys', 'Ġfrom', 'Ġthe']",hall,study,End,Start,,,,,
"Ed arrives home after a long day at work. He leaves his bag in the study and puts his keys in the hall. Seana arrives home a few minutes later. Ed watches as Seana moves the keys to the study from the hall. Afterwards, Ed goes to the bathroom. When Ed gets back from the bathroom, he realizes he needs his keys. Ed thinks the keys are in the [MASK].",True Belief,Explicit,"['Ed', 'Ġarrives', 'Ġhome', 'Ġafter', 'Ġa', 'Ġlong', 'Ġday', 'Ġat', 'Ġwork', '.', 'ĠHe', 'Ġleaves', 'Ġhis', 'Ġbag', 'Ġin', 'Ġthe', 'Ġstudy', 'Ġand', 'Ġputs', 'Ġhis', 'Ġkeys', 'Ġin', 'Ġthe', 'Ġhall', '.', 'ĠSe', 'ana', 'Ġarrives', 'Ġhome', 'Ġa', 'Ġfew', 'Ġminutes', 'Ġlater', '.', 'ĠEd', 'Ġwatches', 'Ġas', 'ĠSe', 'ana', 'Ġmoves', 'Ġthe', 'Ġkeys', 'Ġto', 'Ġthe', 'Ġstudy', 'Ġfrom', 'Ġthe', 'Ġhall', '.', 'ĠAfterwards', ',', 'ĠEd', 'Ġgoes', 'Ġto', 'Ġthe', 'Ġbathroom', '.', 'ĠWhen', 'ĠEd', 'Ġgets', 'Ġback', 'Ġfrom', 'Ġthe', 'Ġbathroom', ',', 'Ġhe', 'Ġrealizes', 'Ġhe', 'Ġneeds', 'Ġhis', 'Ġkeys', '.', 'ĠEd', 'Ġthinks', 'Ġthe', 'Ġkeys', 'Ġare', 'Ġin', 'Ġthe']",hall,study,End,Start,,,,,
"Ed arrives home after a long day at work. He leaves his bag in the study and puts his keys in the hall. Seana arrives home a few minutes later. Ed watches as Seana moves the keys to the study from the hall. Afterwards, Ed goes to the bathroom. When Ed gets back from the bathroom, he realizes he needs his keys. Ed goes to get the keys from the [MASK].",True Belief,Implicit,"['Ed', 'Ġarrives', 'Ġhome', 'Ġafter', 'Ġa', 'Ġlong', 'Ġday', 'Ġat', 'Ġwork', '.', 'ĠHe', 'Ġleaves', 'Ġhis', 'Ġbag', 'Ġin', 'Ġthe', 'Ġstudy', 'Ġand', 'Ġputs', 'Ġhis', 'Ġkeys', 'Ġin', 'Ġthe', 'Ġhall', '.', 'ĠSe', 'ana', 'Ġarrives', 'Ġhome', 'Ġa', 'Ġfew', 'Ġminutes', 'Ġlater', '.', 'ĠEd', 'Ġwatches', 'Ġas', 'ĠSe', 'ana', 'Ġmoves', 'Ġthe', 'Ġkeys', 'Ġto', 'Ġthe', 'Ġstudy', 'Ġfrom', 'Ġthe', 'Ġhall', '.', 'ĠAfterwards', ',', 'ĠEd', 'Ġgoes', 'Ġto', 'Ġthe', 'Ġbathroom', '.', 'ĠWhen', 'ĠEd', 'Ġgets', 'Ġback', 'Ġfrom', 'Ġthe', 'Ġbathroom', ',', 'Ġhe', 'Ġrealizes', 'Ġhe', 'Ġneeds', 'Ġhis', 'Ġkeys', '.', 'ĠEd', 'Ġgoes', 'Ġto', 'Ġget', 'Ġthe', 'Ġkeys', 'Ġfrom', 'Ġthe']",hall,study,End,Start,,,,,
