sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,model_path,model_shorthand,stage,ingredient,step,tokens_seen
There was a phone message.,There was a clear message.,message,message,Different Sense,0.5662579238414764,24,2.125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a phone message.,There was a clear message.,message,message,Different Sense,0.5544391572475433,25,2.125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a phone message.,There was a clear message.,message,message,Different Sense,0.539406955242157,26,2.125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a phone message.,There was a clear message.,message,message,Different Sense,0.5336429476737976,27,2.125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a phone message.,There was a clear message.,message,message,Different Sense,0.5181372165679932,28,2.125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a phone message.,There was a clear message.,message,message,Different Sense,0.5002948641777039,29,2.125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a phone message.,There was a clear message.,message,message,Different Sense,0.4820970296859741,30,2.125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a phone message.,There was a clear message.,message,message,Different Sense,0.45970386266708374,31,2.125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a phone message.,There was a clear message.,message,message,Different Sense,0.43355464935302734,32,2.125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a phone message.,There was a clear message.,message,message,Different Sense,0.4042758345603943,33,2.125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a phone message.,There was a clear message.,message,message,Different Sense,0.3756979703903198,34,2.125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a phone message.,There was a clear message.,message,message,Different Sense,0.34606605768203735,35,2.125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a phone message.,There was a clear message.,message,message,Different Sense,0.31079602241516113,36,2.125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a phone message.,There was a clear message.,message,message,Different Sense,0.2800571918487549,37,2.125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a phone message.,There was a clear message.,message,message,Different Sense,0.253237783908844,38,2.125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a phone message.,There was a clear message.,message,message,Different Sense,0.22824865579605103,39,2.125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a phone message.,There was a clear message.,message,message,Different Sense,0.2499556541442871,40,2.125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.0,0,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.008547544479370117,1,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.08562541007995605,2,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.3343623876571655,3,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.40042251348495483,4,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.4884732961654663,5,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.4853784441947937,6,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.4742298126220703,7,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.45131927728652954,8,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.4810764193534851,9,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.46824365854263306,10,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.43356215953826904,11,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.4201635718345642,12,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.38336509466171265,13,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.37070947885513306,14,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.35790902376174927,15,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.35055816173553467,16,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.3379136323928833,17,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.32705157995224,18,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.3122747540473938,19,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.30132657289505005,20,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.296661376953125,21,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.2997625470161438,22,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.30269742012023926,23,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.3021615743637085,24,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.29794907569885254,25,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.2853115200996399,26,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.2714967727661133,27,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.2650734782218933,28,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.2557692527770996,29,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.24754971265792847,30,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.23999834060668945,31,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.23039472103118896,32,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.21602779626846313,33,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.2017785906791687,34,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.18538373708724976,35,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.16610181331634521,36,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.1498158574104309,37,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.13561558723449707,38,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.1221495270729065,39,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was an urgent message.,message,message,Different Sense,0.13873690366744995,40,3.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.0,0,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.0059424638748168945,1,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.07797515392303467,2,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.34710079431533813,3,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.43769311904907227,4,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.5405535697937012,5,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.5899078249931335,6,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.6056151390075684,7,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.6031309068202972,8,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.6158687770366669,9,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.6088079512119293,10,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.572976678609848,11,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.5552037060260773,12,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.5177279710769653,13,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.5219244956970215,14,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.5017226338386536,15,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.5062198638916016,16,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.5041993260383606,17,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.5054900348186493,18,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.4940718412399292,19,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.49444836378097534,20,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.49168407917022705,21,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.49187153577804565,22,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.49667006731033325,23,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.49740928411483765,24,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.49197983741760254,25,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.47712236642837524,26,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.4670308232307434,27,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.45451611280441284,28,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.4381176829338074,29,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.4224395155906677,30,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.40268856287002563,31,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.3832828998565674,32,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.35807204246520996,33,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.33123648166656494,34,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.30335384607315063,35,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.27135318517684937,36,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.24569326639175415,37,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.2219371199607849,38,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.2009265422821045,39,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a computer message.,There was a clear message.,message,message,Different Sense,0.23119157552719116,40,2.8125,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a phone message.,There was a computer message.,message,message,Same Sense,0.0,0,3.727272727,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a phone message.,There was a computer message.,message,message,Same Sense,0.002726614475250244,1,3.727272727,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a phone message.,There was a computer message.,message,message,Same Sense,0.05968552827835083,2,3.727272727,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a phone message.,There was a computer message.,message,message,Same Sense,0.21514731645584106,3,3.727272727,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a phone message.,There was a computer message.,message,message,Same Sense,0.27371251583099365,4,3.727272727,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
There was a phone message.,There was a computer message.,message,message,Same Sense,0.31831854581832886,5,3.727272727,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
